entry_dt,exit_dt,days,symbol,size,entry_price,exit_price,pnl,cost,cost_risk_adjusted
2018-08-16 16:00:00,2018-08-20 16:00:00,3,YOGA,708,1.25,1.13,-84.96000000000008,9.558,0.04021008226691335
2018-08-16 16:00:00,2018-08-24 16:00:00,7,SIGM,2028,0.2005,0.24,80.10599999999994,24.346140000000002,0.03856866479209533
2018-08-16 16:00:00,2018-08-20 16:00:00,3,SGBX,391,4.1,3.99,-43.00999999999978,5.2785,0.027510989448300948
2018-08-16 16:00:00,2018-08-20 16:00:00,3,AMRWW,792,0.6,0.58,-15.840000000000014,10.692,0.04994656917747965
2018-08-16 16:00:00,2018-08-23 16:00:00,6,NUGT,89,12.74,14.17,127.26999999999998,1.24,0.0030123064881225725
2018-08-16 16:00:00,2018-08-23 16:00:00,6,JNUG,144,7.4,8.11,102.23999999999987,1.944,0.004234872954642968
2018-08-17 16:00:00,2018-08-27 16:00:00,7,JCP,582,1.785,1.78,-2.9099999999999326,7.857,0.01478292666048977
2018-08-20 16:00:00,2018-08-22 16:00:00,3,DXYN,529,1.65,1.5,-79.34999999999995,7.141500000000001,0.028984282384701483
2018-08-20 16:00:00,2018-08-24 16:00:00,5,DESP,83,17.4,17.785,31.955000000000137,1.1800000000000002,0.0038088388094869325
2018-08-21 16:00:00,2018-08-23 16:00:00,3,LCI,118,5.7,5.35,-41.30000000000006,1.593,0.0070294545615853105
2018-08-22 16:00:00,2018-08-23 16:00:00,2,SEAC,748,1.55,1.5345,-11.594000000000051,10.098,0.07531664133362079
2018-08-22 16:00:00,2020-01-23 16:00:00,357,SMCI,71,15.7,28.51,909.5100000000002,1.06,3.332824595240367e-05
2018-08-24 16:00:00,2018-08-27 16:00:00,2,AKRX,79,14.53,14.157,-29.46699999999995,1.1400000000000001,0.008726352179460575
2018-08-24 16:00:00,2018-08-29 16:00:00,4,CATO,76,21.27,21.26,-0.7599999999998488,1.1099999999999999,0.003964391008380474
2018-09-06 16:00:00,2018-09-10 16:00:00,3,JD,54,27.13,26.7,-23.219999999999985,0.89,0.0042884493825532805
2018-09-07 16:00:00,2018-09-14 16:00:00,6,FRAC,139,10.67,12.29,225.1799999999999,1.8765,0.004307741072420485
2018-09-07 16:00:00,2018-09-10 16:00:00,2,NEXT,222,4.93,4.8411,-19.735799999999948,2.9970000000000003,0.023478916495719853
2018-09-07 16:00:00,2018-09-12 16:00:00,4,OSN,554,2.05,2.0,-27.699999999999903,7.479,0.025999135156973583
2018-09-07 16:00:00,2018-09-10 16:00:00,2,GWGH,111,6.49,6.4251000000000005,-7.203899999999971,1.4985000000000002,0.011718663372880578
2018-09-07 16:00:00,2018-09-20 16:00:00,10,PVG,147,7.12,7.97,124.94999999999992,1.9845,0.00343469487051207
2018-09-10 16:00:00,2018-09-11 16:00:00,2,ADXS,877,1.0,0.9414899999999999,-51.31327000000005,11.8395,0.08393614079446966
2018-09-10 16:00:00,2018-09-11 16:00:00,2,EGAN,88,8.3,7.84575,-39.97400000000008,1.23,0.01010576425118946
2018-09-11 16:00:00,2018-09-12 16:00:00,2,ACOR,63,19.1,19.015059448973723,-5.351254714655539,0.98,0.00771764842955255
2018-09-11 16:00:00,2018-09-14 16:00:00,4,PGLC,905,1.02,0.98,-36.20000000000003,12.217500000000001,0.035269663120610445
2018-09-11 16:00:00,2018-09-18 16:00:00,6,LTS,491,2.44,2.77,162.03000000000003,6.628500000000001,0.012987032883193457
2018-09-11 16:00:00,2018-09-12 16:00:00,2,RRTS,907,0.8805,0.8217,-53.331599999999966,12.2445,0.08949350659648914
2018-09-12 16:00:00,2018-09-17 16:00:00,4,CDXC,375,4.08,3.85,-86.24999999999999,5.0625,0.01529450706064891
2018-09-12 16:00:00,2018-09-13 16:00:00,2,BW,896,1.095,1.0098,-76.33919999999995,12.096,0.0901543291793209
2018-09-12 16:00:00,2018-09-14 16:00:00,3,XBIT,392,2.925,2.75,-68.59999999999994,5.292,0.014818294820766036
2018-09-12 16:00:00,2018-09-17 16:00:00,4,USAT,88,9.9,10.35,39.59999999999994,1.23,0.0039508111867592515
2018-09-14 16:00:00,2018-09-18 16:00:00,3,DHXM,744,0.95,0.88,-52.07999999999997,10.044,0.03719026409221426
2018-09-14 16:00:00,2018-09-17 16:00:00,2,PGNX,179,5.615,5.5489500000000005,-11.822949999999949,2.4165,0.01819805580876262
2018-09-14 16:00:00,2018-09-17 16:00:00,2,ACOR,55,17.25,17.028,-12.210000000000072,0.9,0.007184208465922248
2018-09-17 16:00:00,2018-09-28 16:00:00,10,OPTT,1640,0.46,0.7222,430.0079999999999,22.14,0.024163290475919932
2018-09-17 16:00:00,2018-09-19 16:00:00,3,OPK,238,4.35,4.16,-45.219999999999885,3.213,0.012275859702846354
2018-09-17 16:00:00,2018-09-19 16:00:00,3,RFIL,104,9.25,8.35,-93.60000000000004,1.404,0.005980110687174189
2018-09-18 16:00:00,2018-09-24 16:00:00,5,RDCM,102,14.0,12.675,-135.14999999999992,1.377,0.0026243898872432584
2018-09-19 16:00:00,2018-09-25 16:00:00,5,VXRT,634,2.42,3.01,374.0599999999999,8.559,0.019497664975271358
2018-09-21 16:00:00,2018-09-24 16:00:00,2,ITRM,130,7.49,6.781499999999999,-92.1050000000001,1.7550000000000001,0.012566233766987487
